127.0.0.1 - - [20/Aug/2022:13:36:35 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
127.0.0.1 - - [20/Aug/2022:13:36:35 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
127.0.0.1 - - [20/Aug/2022:13:36:35 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
127.0.0.1 - - [20/Aug/2022:13:36:35 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
127.0.0.1 - - [20/Aug/2022:13:36:35 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
127.0.0.1 - - [20/Aug/2022:13:36:35 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1033
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1033
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /favicon.ico HTTP/1.1" 404 762
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
127.0.0.1 - - [20/Aug/2022:13:36:36 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
127.0.0.1 - - [20/Aug/2022:13:36:40 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 6815
127.0.0.1 - - [20/Aug/2022:13:36:41 +0530] "GET /medicare/json/data/all/products?_=1660982800917 HTTP/1.1" 200 1258
127.0.0.1 - - [20/Aug/2022:13:36:41 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
127.0.0.1 - - [20/Aug/2022:13:36:44 +0530] "GET /medicare/show/2/product HTTP/1.1" 200 6457
